task_id_key,pred_type,task_code,remaining_duration,TaskCodeAndName,predecessor_task_code,Successor_Level_2,Predecessor_Level_2,Link_Type,WBS_Link_Direction,CriticalLink,Is Driving Predecessor,Type Validity,early_start_date,early_end_date,predecessor_status_code,task_type,predecessor_task_type,lag,start,finish,predecessor_start,predecessor_finish,free_float,pred_task_id_key,status_code,total_float,task_pred_id_key,PredTaskCodeAndName,predecessor_Total Float,predecessor_name
C4068-C-2603_20260325.xer.128711191,PR_FF,610050,0,610050 - Install Traffic Barriers (Weekend Closure),610040,Construction,Construction,Internal Link,Construction ? Construction,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Task,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711190,TK_Complete,,C4068-C-2603_20260325.xer.226241642,610040 - Temporary Linemarking (Weekend Closure),,Temporary Linemarking (Weekend Closure)
C4068-C-2603_20260325.xer.128711190,PR_FF,610040,0,610040 - Temporary Linemarking (Weekend Closure),610030,Construction,Construction,Internal Link,Construction ? Construction,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Task,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711189,TK_Complete,,C4068-C-2603_20260325.xer.226241580,610030 - Construct Temporary Widenings and Temporary Pavement (Weekend Closure),,Construct Temporary Widenings and Temporary Pavement (Weekend Closure)
C4068-C-2603_20260325.xer.128711268,PR_SS,622000,0,622000 - Clear and Grub - Fill 2,A3100,Construction,Claims for Extension of Time,Cross-WBS Link,Claims for Extension of Time ? Construction,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Task,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711422,TK_Complete,,C4068-C-2603_20260325.xer.226242082,A3100 - Contractor Ready to Start Early Works,,Contractor Ready to Start Early Works
C4068-C-2603_20260325.xer.128711320,PR_SS,623100,0,623100 - Construct Piling Platform Abutment B (Including STAZ),622020,Construction,Construction,Internal Link,Construction ? Construction,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Task,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711270,TK_Complete,,C4068-C-2603_20260325.xer.226242011,622020 - Foundation Treatment - Fill 2,,Foundation Treatment - Fill 2
C4068-C-2603_20260325.xer.128711316,PR_SS,623110,0,623110 - Construct Piling Platform Abutment A (Including STAZ),621020,Construction,Construction,Internal Link,Construction ? Construction,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Task,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711220,TK_Complete,,C4068-C-2603_20260325.xer.226242010,621020 - Foundation Treatment - Fill 1 (Ch 70 - 490),,Foundation Treatment - Fill 1 (Ch 70 - 490)
C4068-C-2603_20260325.xer.128711221,PR_SS,A2830,0,A2830 - Temporary Creek Crossing - Fill 1 (Ch 70 - 490),621020,Construction,Construction,Internal Link,Construction ? Construction,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Task,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711220,TK_Complete,,C4068-C-2603_20260325.xer.226242005,621020 - Foundation Treatment - Fill 1 (Ch 70 - 490),,Foundation Treatment - Fill 1 (Ch 70 - 490)
C4068-C-2603_20260325.xer.128711423,PR_SS,A3110,0,A3110 - HVDV Delay (26-03-2025 to 17-06-2025),A3100,Claims for Extension of Time,Claims for Extension of Time,Internal Link,Claims for Extension of Time ? Claims for Extension of Time,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Task,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711422,TK_Complete,,C4068-C-2603_20260325.xer.226241996,A3100 - Contractor Ready to Start Early Works,,Contractor Ready to Start Early Works
C4068-C-2603_20260325.xer.128711268,PR_SS,622000,0,622000 - Clear and Grub - Fill 2,A3110,Construction,Claims for Extension of Time,Cross-WBS Link,Claims for Extension of Time ? Construction,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Task,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711423,TK_Complete,,C4068-C-2603_20260325.xer.226241994,A3110 - HVDV Delay (26-03-2025 to 17-06-2025),,HVDV Delay (26-03-2025 to 17-06-2025)
C4068-C-2603_20260325.xer.128711221,PR_SS,A2830,0,A2830 - Temporary Creek Crossing - Fill 1 (Ch 70 - 490),621010,Construction,Construction,Internal Link,Construction ? Construction,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Task,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711219,TK_Complete,,C4068-C-2603_20260325.xer.226241980,621010 - Strip Topsoil - Fill 1 (Ch 70 - 490),,Strip Topsoil - Fill 1 (Ch 70 - 490)
C4068-C-2603_20260325.xer.128711161,PR_SS,142512,0,142512 - Environmental Risk Workshop,142520,Project Management,Project Management,Internal Link,Project Management ? Project Management,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Task,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711039,TK_Complete,,C4068-C-2603_20260325.xer.226241904,142520 - Revise In Accordance With Principal's Comments - Rev B,,Revise In Accordance With Principal's Comments - Rev B
C4068-C-2603_20260325.xer.128711206,PR_SS,611090,0,611090 - Relocate Existing Flag Pole,611080,Construction,Construction,Internal Link,Construction ? Construction,,Not Driving,Valid,26/03/2026,26/03/2026,TK_Complete,TT_Task,TT_Task,0,26-Mar-26,26-Mar-26,26-Mar-26,26-Mar-26,,C4068-C-2603_20260325.xer.128711204,TK_Complete,,C4068-C-2603_20260325.xer.226241570,611080 - Relocate Existing Gate,,Relocate Existing Gate
C4068-C-2603_20260325.xer.128711203,PR_SS,611100,0,611100 - Construct New Sentry Hut,611050,Construction,Construction,Internal Link,Construction ? Construction,,Not Driving,Valid,26/03/2026,26/03/2026,TK_Complete,TT_Task,TT_Task,0,26-Mar-26,26-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711201,TK_Active,26,C4068-C-2603_20260325.xer.226241917,611050 - Fire Trail Import Spread and Compact DGB,,Fire Trail Import Spread and Compact DGB
C4068-C-2603_20260325.xer.128711204,PR_SS,611080,0,611080 - Relocate Existing Gate,611070,Construction,Construction,Internal Link,Construction ? Construction,,Driving,Valid,26/03/2026,26/03/2026,TK_Active,TT_Task,TT_Task,0,26-Mar-26,26-Mar-26,26-Mar-26,26-Mar-26,41,C4068-C-2603_20260325.xer.128711202,TK_Complete,,C4068-C-2603_20260325.xer.226241616,611070 - Construct New Security Fence,26,Construct New Security Fence
C4068-C-2603_20260325.xer.128711306,PR_FF,A3490,0,A3490 - Subgrade Stabilisation - Fill 2,622050,Construction,Construction,Internal Link,Construction ? Construction,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_FinMile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711274,TK_Complete,,C4068-C-2603_20260325.xer.226242179,622050 - UZF Conformance - Fill 2,,UZF Conformance - Fill 2
C4068-C-2603_20260325.xer.128711257,PR_FF,A3280,0,A3280 - Subgrade Stabilisation - Fill 1,621050,Construction,Construction,Internal Link,Construction ? Construction,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_FinMile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711224,TK_Complete,,C4068-C-2603_20260325.xer.226242147,621050 - UZF Conformance - Fill 1 (Ch 70 - 490),,UZF Conformance - Fill 1 (Ch 70 - 490)
C4068-C-2603_20260325.xer.128711006,PR_FF,A1500,0,A1500 - Site Access and Commencement of Construction,A3100,Milestones,Claims for Extension of Time,Cross-WBS Link,Claims for Extension of Time ? Milestones,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_FinMile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711422,TK_Complete,,C4068-C-2603_20260325.xer.226242083,A3100 - Contractor Ready to Start Early Works,,Contractor Ready to Start Early Works
C4068-C-2603_20260325.xer.128711334,PR_FF,623205,0,623205 - Bridge FRP Crew Availability - Abut A,623190,Construction,Construction,Internal Link,Construction ? Construction,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_FinMile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711322,TK_Complete,,C4068-C-2603_20260325.xer.226242079,623190 - Conduct Pile Integrity Testing,,Conduct Pile Integrity Testing
C4068-C-2603_20260325.xer.128711192,PR_FS,610020,0,610020 - Commence Temporary Traffic Management (Weekend Closure),NEW-ID-C2010,Construction,Construction,Internal Link,Construction ? Construction,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Mile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711414,TK_Complete,,C4068-C-2603_20260325.xer.226242052,NEW-ID-C2010 - Early Site Access 1 - Survey Works,,Early Site Access 1 - Survey Works
C4068-C-2603_20260325.xer.128711450,PR_FS,NEW-ID-A1100,0,NEW-ID-A1100 - Commencement Date,NEW-ID-A1090,Claims for Extension of Time,Claims for Extension of Time,Internal Link,Claims for Extension of Time ? Claims for Extension of Time,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Mile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711449,TK_Complete,,C4068-C-2603_20260325.xer.226242028,NEW-ID-A1090 - Principal's Direction to postpone the Commencement Date,,Principal's Direction to postpone the Commencement Date
C4068-C-2603_20260325.xer.128711438,PR_FF,NEW-ID-A1000,0,NEW-ID-A1000 - Notice for Site Access Request,A2730,Claims for Extension of Time,Project Management,Cross-WBS Link,Project Management ? Claims for Extension of Time,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_FinMile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711159,TK_Complete,,C4068-C-2603_20260325.xer.226242024,A2730 - Insurances submitted,,Insurances submitted
C4068-C-2603_20260325.xer.128711438,PR_FF,NEW-ID-A1000,0,NEW-ID-A1000 - Notice for Site Access Request,A2740,Claims for Extension of Time,Project Management,Cross-WBS Link,Project Management ? Claims for Extension of Time,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_FinMile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711160,TK_Complete,,C4068-C-2603_20260325.xer.226242023,A2740 - Bank Guarantees and undertakings submitted,,Bank Guarantees and undertakings submitted
C4068-C-2603_20260325.xer.128711006,PR_FF,A1500,0,A1500 - Site Access and Commencement of Construction,A3110,Milestones,Claims for Extension of Time,Cross-WBS Link,Claims for Extension of Time ? Milestones,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_FinMile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711423,TK_Complete,,C4068-C-2603_20260325.xer.226241995,A3110 - HVDV Delay (26-03-2025 to 17-06-2025),,HVDV Delay (26-03-2025 to 17-06-2025)
C4068-C-2603_20260325.xer.128711192,PR_FS,610020,0,610020 - Commence Temporary Traffic Management (Weekend Closure),A1540,Construction,Project Management,Cross-WBS Link,Project Management ? Construction,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Mile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711135,TK_Complete,,C4068-C-2603_20260325.xer.226241978,A1540 - Principal Review and Approve Contract Program - Rev B,,Principal Review and Approve Contract Program - Rev B
C4068-C-2603_20260325.xer.128711192,PR_FS,610020,0,610020 - Commence Temporary Traffic Management (Weekend Closure),A2780,Construction,Project Management,Cross-WBS Link,Project Management ? Construction,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Mile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711163,TK_Complete,,C4068-C-2603_20260325.xer.226241977,A2780 - GC21 Startup Workshop,,GC21 Startup Workshop
C4068-C-2603_20260325.xer.128711192,PR_FS,610020,0,610020 - Commence Temporary Traffic Management (Weekend Closure),A3070,Construction,Consistency Assessment,Cross-WBS Link,Consistency Assessment ? Construction,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Mile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711169,TK_Complete,,C4068-C-2603_20260325.xer.226241974,A3070 - Approval of Consistency Assessment,,Approval of Consistency Assessment
C4068-C-2603_20260325.xer.128711043,PR_FF,A2870,0,A2870 - Principal Release HP - EWMS for Working in Sensitive Areas,A2860,Project Management,Project Management,Internal Link,Project Management ? Project Management,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_FinMile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711042,TK_Complete,,C4068-C-2603_20260325.xer.226241935,A2860 - Develop EWMS for Working in Sensitive Areas,,Develop EWMS for Working in Sensitive Areas
C4068-C-2603_20260325.xer.128711155,PR_FS,A2810,0,A2810 - Hold Point - Pre Construction Condition Survey Report Released,152420,Project Management,Project Management,Internal Link,Project Management ? Project Management,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_FinMile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711154,TK_Complete,,C4068-C-2603_20260325.xer.226241910,152420 - Principal Review and Approve Pre Construction Condition Survey Report,,Principal Review and Approve Pre Construction Condition Survey Report
C4068-C-2603_20260325.xer.128711439,PR_FS,A2750,0,A2750 - Request Access to Site for Early Works,A2730,Claims for Extension of Time,Project Management,Cross-WBS Link,Project Management ? Claims for Extension of Time,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Mile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711159,TK_Complete,,C4068-C-2603_20260325.xer.226241899,A2730 - Insurances submitted,,Insurances submitted
C4068-C-2603_20260325.xer.128711439,PR_FS,A2750,0,A2750 - Request Access to Site for Early Works,A2740,Claims for Extension of Time,Project Management,Cross-WBS Link,Project Management ? Claims for Extension of Time,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Mile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711160,TK_Complete,,C4068-C-2603_20260325.xer.226241898,A2740 - Bank Guarantees and undertakings submitted,,Bank Guarantees and undertakings submitted
C4068-C-2603_20260325.xer.128711439,PR_FS,A2750,0,A2750 - Request Access to Site for Early Works,A1370,Claims for Extension of Time,Project Management,Cross-WBS Link,Project Management ? Claims for Extension of Time,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Mile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711140,TK_Complete,,C4068-C-2603_20260325.xer.226241895,A1370 - Revise In Accordance With Principal's Comments - Rev B,,Revise In Accordance With Principal's Comments - Rev B
C4068-C-2603_20260325.xer.128711439,PR_FS,A2750,0,A2750 - Request Access to Site for Early Works,A1530,Claims for Extension of Time,Project Management,Cross-WBS Link,Project Management ? Claims for Extension of Time,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Mile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711134,TK_Complete,,C4068-C-2603_20260325.xer.226241894,A1530 - Prepare and Submit Contract Program - Rev A,,Prepare and Submit Contract Program - Rev A
C4068-C-2603_20260325.xer.128711439,PR_FS,A2750,0,A2750 - Request Access to Site for Early Works,A1830,Claims for Extension of Time,Project Management,Cross-WBS Link,Project Management ? Claims for Extension of Time,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Mile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711126,TK_Complete,,C4068-C-2603_20260325.xer.226241893,A1830 - Revise In Accordance With Principal's Comments - Rev B,,Revise In Accordance With Principal's Comments - Rev B
C4068-C-2603_20260325.xer.128711439,PR_FS,A2750,0,A2750 - Request Access to Site for Early Works,A1750,Claims for Extension of Time,Project Management,Cross-WBS Link,Project Management ? Claims for Extension of Time,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Mile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711118,TK_Complete,,C4068-C-2603_20260325.xer.226241892,A1750 - Revise In Accordance With Principal's Comments - Rev B,,Revise In Accordance With Principal's Comments - Rev B
C4068-C-2603_20260325.xer.128711439,PR_FS,A2750,0,A2750 - Request Access to Site for Early Works,A1590,Claims for Extension of Time,Project Management,Cross-WBS Link,Project Management ? Claims for Extension of Time,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Mile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711113,TK_Complete,,C4068-C-2603_20260325.xer.226241891,A1590 - Revise In Accordance With Principal's Comments - Rev B,,Revise In Accordance With Principal's Comments - Rev B
C4068-C-2603_20260325.xer.128711439,PR_FS,A2750,0,A2750 - Request Access to Site for Early Works,A1710,Claims for Extension of Time,Project Management,Cross-WBS Link,Project Management ? Claims for Extension of Time,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Mile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711108,TK_Complete,,C4068-C-2603_20260325.xer.226241890,A1710 - Revise In Accordance With Principal's Comments - Rev B,,Revise In Accordance With Principal's Comments - Rev B
C4068-C-2603_20260325.xer.128711439,PR_FS,A2750,0,A2750 - Request Access to Site for Early Works,A2450,Claims for Extension of Time,Project Management,Cross-WBS Link,Project Management ? Claims for Extension of Time,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Mile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711092,TK_Complete,,C4068-C-2603_20260325.xer.226241889,A2450 - Revise In Accordance With Principal's Comments - Rev B,,Revise In Accordance With Principal's Comments - Rev B
C4068-C-2603_20260325.xer.128711439,PR_FS,A2750,0,A2750 - Request Access to Site for Early Works,A2210,Claims for Extension of Time,Project Management,Cross-WBS Link,Project Management ? Claims for Extension of Time,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Mile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711087,TK_Complete,,C4068-C-2603_20260325.xer.226241888,A2210 - Revise In Accordance With Principal's Comments - Rev B,,Revise In Accordance With Principal's Comments - Rev B
C4068-C-2603_20260325.xer.128711439,PR_FS,A2750,0,A2750 - Request Access to Site for Early Works,A2390,Claims for Extension of Time,Project Management,Cross-WBS Link,Project Management ? Claims for Extension of Time,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Mile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711080,TK_Complete,,C4068-C-2603_20260325.xer.226241887,A2390 - Revise In Accordance With Principal's Comments - Rev B,,Revise In Accordance With Principal's Comments - Rev B
C4068-C-2603_20260325.xer.128711439,PR_FS,A2750,0,A2750 - Request Access to Site for Early Works,A2130,Claims for Extension of Time,Project Management,Cross-WBS Link,Project Management ? Claims for Extension of Time,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Mile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711073,TK_Complete,,C4068-C-2603_20260325.xer.226241886,A2130 - Revise In Accordance With Principal's Comments - Rev B,,Revise In Accordance With Principal's Comments - Rev B
C4068-C-2603_20260325.xer.128711439,PR_FS,A2750,0,A2750 - Request Access to Site for Early Works,A2090,Claims for Extension of Time,Project Management,Cross-WBS Link,Project Management ? Claims for Extension of Time,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Mile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711068,TK_Complete,,C4068-C-2603_20260325.xer.226241885,A2090 - Revise In Accordance With Principal's Comments - Rev B,,Revise In Accordance With Principal's Comments - Rev B
C4068-C-2603_20260325.xer.128711439,PR_FS,A2750,0,A2750 - Request Access to Site for Early Works,A2050,Claims for Extension of Time,Project Management,Cross-WBS Link,Project Management ? Claims for Extension of Time,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Mile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711063,TK_Complete,,C4068-C-2603_20260325.xer.226241884,A2050 - Revise In Accordance With Principal's Comments - Rev B,,Revise In Accordance With Principal's Comments - Rev B
C4068-C-2603_20260325.xer.128711439,PR_FS,A2750,0,A2750 - Request Access to Site for Early Works,A1630,Claims for Extension of Time,Project Management,Cross-WBS Link,Project Management ? Claims for Extension of Time,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Mile,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711058,TK_Complete,,C4068-C-2603_20260325.xer.226241883,A1630 - Revise In Accordance With Principal's Comments - Rev B,,Revise In Accordance With Principal's Comments - Rev B
